Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2013,Rich Peverley,DAL,C,36,7/8/82,Kingston,ON,CAN,CAN,71,195,-,-,-,-,-
2013,Richard Panik,T.B,R,27,2/7/91,Martin,,SVK,SVK,73,208,2009,T.B,2,22,52
2013,Rick Nash,NYR,R,34,6/16/84,Brampton,ON,CAN,CAN,76,211,2002,CBJ,1,1,1
2013,Rickard Rakell,ANA,C,25,5/5/93,Sundbyberg,,SWE,SWE,74,202,2011,ANA,1,30,30
2013,Riley Nash,CAR,C,29,5/9/89,Consort,AB,CAN,CAN,73,190,2007,EDM,1,21,21
2013,Riley Sheahan,DET,C,27,12/7/91,St. Catharines,ON,CAN,CAN,75,214,2010,DET,1,21,21
2013,Rob Klinkhammer,PHX,L,32,8/12/86,Lethbridge,AB,CAN,CAN,75,214,-,-,-,-,-
2013,Rob Scuderi,PIT,D,40,12/30/78,Syosset,NY,USA,USA,73,216,1998,PIT,5,20,134
2013,Robert Bortuzzo,PIT,D,29,3/18/89,Thunder Bay,ON,CAN,CAN,76,216,2007,PIT,3,17,78
2013,Robyn Regehr,L.A,D,38,4/19/80,Recife,,BRA,CAN,75,222,1998,COL,1,19,19
2013,Roman Horak,"CGY, EDM",C,27,5/21/91,Ceské Budejovice,,CZE,CZE,72,188,2009,NYR,5,6,127
2013,Roman Josi,NSH,D,28,6/1/90,Bern,,CHE,CHE,73,201,2008,NSH,2,8,38
2013,Roman Polak,STL,D,32,4/28/86,Ostrava,,CZE,CZE,74,240,2004,STL,6,17,180
2013,Ron Hainsey,CAR,D,37,3/24/81,Bolton,CT,USA,USA,75,205,2000,MTL,1,13,13
2013,Rostislav Klesla,PHX,D,36,3/21/82,Novy Jicin,,CZE,CZE,75,215,2000,CBJ,1,4,4
2013,Rostislav Olesz,N.J,L,33,10/10/85,Bilovec,,CZE,CZE,74,215,2004,FLA,1,7,7
2013,Ryan Callahan,"NYR, T.B",R,33,3/21/85,Rochester,NY,USA,USA,70,187,2004,NYR,4,29,127
2013,Ryan Carter,N.J,L,35,8/3/83,White Bear Lake,MN,USA,USA,73,205,-,-,-,-,-
2013,Ryan Craig,CBJ,C,37,1/6/82,Abbotsford,BC,CAN,CAN,74,213,2002,T.B,8,26,255
2013,Ryan Ellis,NSH,D,28,1/3/91,Hamilton,ON,CAN,CAN,70,180,2009,NSH,1,11,11
2013,Ryan Garbutt,DAL,C,33,8/12/85,Edmonton,AB,CAN,CAN,72,195,-,-,-,-,-
2013,Ryan Getzlaf,ANA,C,33,5/10/85,Regina,SK,CAN,CAN,76,225,2003,ANA,1,19,19
2013,Ryan Hamilton,EDM,L,33,4/15/85,Oshawa,ON,CAN,CAN,74,219,-,-,-,-,-
2013,Ryan Johansen,CBJ,C,26,7/31/92,Vancouver,BC,CAN,CAN,75,218,2010,CBJ,1,4,4
2013,Ryan Jones,EDM,L,34,6/14/84,Chatham,ON,CAN,CAN,73,208,2004,MIN,4,13,111
2013,Ryan Kesler,VAN,C,34,8/31/84,Livonia,MI,USA,USA,74,206,2003,VAN,1,23,23
2013,Ryan Malone,T.B,L,39,12/1/79,Pittsburgh,PA,USA,USA,76,224,1999,PIT,4,19,115
2013,Ryan McDonagh,NYR,D,29,6/13/89,St. Paul,MN,USA,USA,73,215,2007,MTL,1,12,12
2013,Ryan Murphy,CAR,D,25,3/31/93,Aurora,ON,CAN,CAN,71,181,2011,CAR,1,12,12
2013,Ryan Murray,CBJ,D,25,9/27/93,Regina,SK,CAN,CAN,73,205,2012,CBJ,1,2,2
2013,Ryan Nugent-Hopkins,EDM,C,25,4/12/93,Burnaby,BC,CAN,CAN,72,184,2011,EDM,1,1,1
2013,Ryan O'Reilly,COL,C,27,2/7/91,Clinton,ON,CAN,CAN,73,216,2009,COL,2,3,33
2013,Ryan Reaves,STL,R,32,1/20/87,Winnipeg,MB,CAN,CAN,73,225,2005,STL,5,31,156
2013,Ryan Smyth,EDM,L,42,2/21/76,Banff,AB,CAN,CAN,74,191,1994,EDM,1,6,6
2013,Ryan Spooner,BOS,C,27,1/30/92,Ottawa,ON,CAN,CAN,70,191,2010,BOS,2,15,45
2013,Ryan Sproul,DET,D,26,1/13/93,Mississauga,ON,CAN,CAN,76,205,2011,DET,2,25,55
2013,Ryan Stanton,VAN,D,29,7/20/89,St. Albert,AB,CAN,CAN,73,205,-,-,-,-,-
2013,Ryan Stoa,WSH,C,31,4/13/87,Bloomington,MN,USA,USA,75,200,2005,COL,2,4,34
2013,Ryan Strome,NYI,R,25,7/11/93,Mississauga,ON,CAN,CAN,73,194,2011,NYI,1,5,5
2013,Ryan Suter,MIN,D,34,1/21/85,Madison,WI,USA,USA,74,208,2003,NSH,1,7,7
2013,Ryan White,MTL,C,30,3/17/88,Brandon,MB,CAN,CAN,72,200,2006,MTL,3,3,66
2013,Ryan Whitney,FLA,D,35,2/19/83,Boston,MA,USA,USA,76,209,2002,PIT,1,5,5
2013,Ryan Wilson,COL,D,32,2/3/87,Windsor,ON,CAN,CAN,73,210,-,-,-,-,-
2013,Ryane Clowe,N.J,L,36,9/30/82,St. John's,NL,CAN,CAN,75,188,2001,S.J,6,10,175
2013,Saku Koivu,ANA,C,44,11/23/74,Turku,,FIN,FIN,70,181,1993,MTL,1,21,21
2013,Sam Gagner,EDM,C,29,8/10/89,London,ON,CAN,CAN,71,200,2007,EDM,1,6,6
2013,Sami Salo,T.B,D,44,9/2/74,Turku,,FIN,FIN,75,215,1996,OTT,9,24,239
2013,Sami Vatanen,ANA,D,27,6/3/91,Jyväskylä,,FIN,FIN,70,185,2009,ANA,4,15,106
2013,Scott Gomez,FLA,C,39,12/23/79,Anchorage,AK,USA,USA,71,200,1998,N.J,1,27,27
2013,Scott Hannan,S.J,D,40,1/23/79,Richmond,BC,CAN,CAN,73,215,1997,S.J,1,23,23
2013,Scott Hartnell,PHI,L,36,4/18/82,Regina,SK,CAN,CAN,74,215,2000,NSH,1,6,6
2013,Scott Mayfield,NYI,D,26,10/14/92,St. Louis,MO,USA,USA,76,223,2011,NYI,2,4,34
2013,Scottie Upshall,FLA,R,35,10/7/83,Fort McMurray,AB,CAN,CAN,72,200,2002,NSH,1,6,6
2013,Sean Bergenheim,FLA,L,34,2/8/84,Helsinki,,FIN,FIN,71,201,2002,NYI,1,22,22
2013,Sean Collins,CBJ,C,30,12/29/88,Saskatoon,SK,CAN,CAN,73,198,2008,CBJ,7,6,187
2013,Sean Couturier,PHI,C,26,12/7/92,Phoenix,AZ,USA,CAN,75,211,2011,PHI,1,8,8
2013,Sean Monahan,CGY,C,24,10/12/94,Brampton,ON,CAN,CAN,75,200,2013,CGY,1,6,6
2013,Sergei Gonchar,DAL,D,44,4/13/74,Chelyabinsk,,RUS,RUS,74,210,1992,WSH,1,14,14
2013,Seth Jones,NSH,D,24,10/3/94,Arlington,TX,USA,USA,76,210,2013,NSH,1,4,4
2013,Shane Doan,PHX,R,42,10/10/76,Halkirk,AB,CAN,CAN,73,223,1995,WIN,1,7,7
2013,Shane O'Brien,CGY,D,35,8/9/83,Port Hope,ON,CAN,CAN,75,230,2003,ANA,8,21,250
2013,Shawn Horcoff,DAL,C,40,9/17/78,Trail,BC,CAN,CAN,73,210,1998,EDM,4,13,99
2013,Shawn Matthias,"FLA, VAN",L,30,2/19/88,Mississauga,ON,CAN,CAN,76,231,2006,DET,2,17,47
2013,Shawn Thornton,BOS,L,41,7/23/77,Oshawa,ON,CAN,CAN,74,217,1997,TOR,7,29,190
2013,Shea Weber,NSH,D,33,8/14/85,Sicamous,BC,CAN,CAN,76,229,2003,NSH,2,19,49
2013,Sheldon Brookbank,CHI,D,38,10/3/80,Lanigan,SK,CAN,CAN,73,202,-,-,-,-,-
2013,Sidney Crosby,PIT,C,31,8/7/87,Cole Harbour,NS,CAN,CAN,71,200,2005,PIT,1,1,1
2013,Simon Despres,PIT,D,27,7/27/91,Laval,QC,CAN,CAN,76,218,2009,PIT,1,30,30
2013,Simon Moser,NSH,C,29,3/10/89,Bern,,CHE,CHE,74,188,-,-,-,-,-
2013,Slava Voynov,L.A,D,29,1/15/90,Chelyabinsk,,RUS,RUS,72,194,2008,L.A,2,2,32
2013,Spencer Abbott,TOR,L,30,4/30/88,Hamilton,ON,CAN,CAN,69,170,-,-,-,-,-
2013,Stefan Elliott,COL,D,28,1/30/91,Vancouver,BC,CAN,CAN,73,190,2009,COL,2,19,49
2013,Stephane Da Costa,OTT,C,29,7/11/89,Paris,,FRA,FRA,71,180,-,-,-,-,-
2013,Stephane Robidas,"ANA, DAL",D,41,3/3/77,Sherbrooke,QC,CAN,CAN,71,190,1995,MTL,7,8,164
2013,Stephane Veilleux,MIN,L,37,11/16/81,Beauceville,QC,CAN,CAN,73,200,2001,MIN,3,30,93
2013,Stephen Gionta,N.J,R,35,10/9/83,Rochester,NY,USA,USA,67,177,-,-,-,-,-
2013,Stephen Weiss,DET,C,35,4/3/83,Toronto,ON,CAN,CAN,71,190,2001,FLA,1,4,4
2013,Steve Bernier,N.J,R,33,3/31/85,Quebec City,QC,CAN,CAN,75,222,2003,S.J,1,16,16
2013,Steve Downie,"COL, PHI",R,31,4/3/87,Newmarket,ON,CAN,CAN,71,191,2005,PHI,1,29,29
2013,Steve Oleksy,WSH,D,33,2/4/86,Chesterfield,MI,USA,USA,72,188,-,-,-,-,-
2013,Steve Ott,"BUF, STL",C,36,8/19/82,Summerside,PE,CAN,CAN,72,193,2000,DAL,1,25,25
2013,Steven Pinizzotto,EDM,R,34,4/26/84,Mississauga,ON,CAN,CAN,73,205,-,-,-,-,-
2013,Steven Stamkos,T.B,C,28,2/7/90,Markham,ON,CAN,CAN,73,194,2008,T.B,1,1,1
2013,Sven Baertschi,CGY,L,26,10/5/92,Bern,,CHE,CHE,71,190,2011,CGY,1,13,13
2013,T.J. Oshie,STL,R,32,12/23/86,Everett,WA,USA,USA,71,195,2005,STL,1,24,24
2013,Tanner Glass,PIT,L,35,11/29/83,Regina,SK,CAN,CAN,73,213,2003,FLA,9,4,265
2013,Tanner Pearson,L.A,L,26,8/10/92,Kitchener,ON,CAN,CAN,73,201,2012,L.A,1,30,30
2013,Taylor Beck,NSH,L,27,5/13/91,St. Catharines,ON,CAN,CAN,74,203,2009,NSH,3,9,70
2013,Taylor Fedun,EDM,D,30,6/4/88,Edmonton,AB,CAN,CAN,73,201,-,-,-,-,-
2013,Taylor Hall,EDM,L,27,11/14/91,Calgary,AB,CAN,CAN,73,205,2010,EDM,1,1,1
2013,Taylor Pyatt,"NYR, PIT",L,37,8/19/81,Thunder Bay,ON,CAN,CAN,76,230,1999,NYI,1,8,8
2013,Teddy Purcell,T.B,L,33,9/8/85,St. John's,NL,CAN,CAN,74,195,-,-,-,-,-
2013,Teemu Pulkkinen,DET,L,27,1/2/92,Vantaa,,FIN,FIN,70,185,2010,DET,4,21,111
2013,Teemu Selanne,ANA,R,48,7/3/70,Helsinki,,FIN,FIN,72,209,1988,WIN,1,10,10
2013,Teuvo Teravainen,CHI,L,24,9/11/94,Helsinki,,FIN,FIN,71,191,2012,CHI,1,18,18
2013,Thomas Hickey,NYI,D,29,2/8/89,Calgary,AB,CAN,CAN,72,183,2007,L.A,1,4,4
2013,Thomas Vanek,"BUF, MTL, NYI",L,35,1/19/84,Vienna,,AUT,AUT,74,214,2003,BUF,1,5,5
2013,Tim Erixon,CBJ,D,27,2/24/91,Port Chester,NY,USA,SWE,74,200,2009,CGY,1,23,23
2013,Tim Gleason,"CAR, TOR",D,36,1/29/83,Clawson,MI,USA,USA,72,217,2001,OTT,1,23,23
2013,Tim Jackman,"ANA, CGY",R,37,11/14/81,Minot,ND,USA,USA,74,188,2001,CBJ,2,8,38
2013,Tim Kennedy,PHX,L,32,4/30/86,Buffalo,NY,USA,USA,70,175,2005,WSH,6,19,181
2013,Tim Sestito,N.J,L,34,8/28/84,Rome,NY,USA,USA,71,195,-,-,-,-,-
2013,TJ Brodie,CGY,D,28,6/7/90,Chatham,ON,CAN,CAN,73,185,2008,CGY,4,23,114
2013,TJ Galiardi,CGY,L,30,4/22/88,Calgary,AB,CAN,CAN,74,185,2007,COL,2,25,55
2013,Toby Enstrom,WPG,D,34,11/5/84,Nordingra,,SWE,SWE,70,180,2003,ATL,8,10,239
2013,Todd Bertuzzi,DET,R,44,2/2/75,Sudbury,ON,CAN,CAN,75,229,1993,NYI,1,23,23
2013,Tom Gilbert,FLA,D,36,1/10/83,Bloomington,MN,USA,USA,74,210,2002,COL,4,33,129
2013,Tom Pyatt,T.B,L,31,2/14/87,Thunder Bay,ON,CAN,CAN,71,185,2005,NYR,4,16,107
2013,Tom Sestito,VAN,L,31,9/28/87,Rome,NY,USA,USA,77,228,2006,CBJ,3,22,85
2013,Tom Wilson,WSH,R,24,3/29/94,Toronto,ON,CAN,CAN,76,218,2012,WSH,1,16,16
2013,Tomas Fleischmann,FLA,L,34,5/16/84,Koprivnice,,CZE,CZE,73,192,2002,DET,2,33,63
2013,Tomas Hertl,S.J,C,25,11/12/93,Praha,,CZE,CZE,74,215,2012,S.J,1,17,17
2013,Tomas Jurco,DET,L,26,12/28/92,Kosice,,SVK,SVK,74,188,2011,DET,2,5,35
2013,Tomas Kopecky,FLA,R,36,2/5/82,Ilava,,SVK,SVK,75,210,2000,DET,2,8,38
2013,Tomas Plekanec,MTL,C,36,10/31/82,Kladno,,CZE,CZE,71,190,2001,MTL,3,8,71
2013,Tomas Tatar,DET,L,28,12/1/90,Ilava,,SVK,SVK,70,182,2009,DET,2,30,60
2013,Tommy Wingels,S.J,C,30,4/12/88,Evanston,IL,USA,USA,72,200,2008,S.J,6,26,177
2013,Torey Krug,BOS,D,27,4/12/91,Livonia,MI,USA,USA,69,186,-,-,-,-,-
2013,Torrey Mitchell,"BUF, MIN",C,34,1/30/85,Greenfield Park,QC,CAN,CAN,71,186,2004,S.J,4,28,126
2013,Travis Hamonic,NYI,D,28,8/16/90,St. Malo,MB,CAN,CAN,74,205,2008,NYI,2,23,53
2013,Travis Moen,MTL,L,36,4/6/82,Stewart Valley,SK,CAN,CAN,74,215,2000,CGY,5,25,155
2013,Travis Morin,DAL,C,35,1/9/84,Minneapolis,MN,USA,USA,73,200,2004,WSH,9,5,263
2013,Travis Zajac,N.J,C,33,5/13/85,Winnipeg,MB,CAN,CAN,74,185,2004,N.J,1,20,20
2013,Trevor Daley,DAL,D,35,10/9/83,Toronto,ON,CAN,CAN,71,195,2002,DAL,2,13,43
2013,Trevor Lewis,L.A,C,32,1/8/87,Salt Lake City,UT,USA,USA,73,202,2006,L.A,1,17,17
2013,Trevor Smith,TOR,C,33,2/8/85,Ottawa,ON,CAN,CAN,73,195,-,-,-,-,-
2013,Troy Bodie,TOR,R,34,1/25/85,Portage La Prairie,MB,CAN,CAN,77,226,2003,EDM,9,17,278
2013,Troy Brouwer,WSH,R,33,8/17/85,Vancouver,BC,CAN,CAN,75,213,2004,CHI,7,21,214
2013,Tuomo Ruutu,"CAR, N.J",L,35,2/16/83,Vantaa,,FIN,FIN,72,200,2001,CHI,1,9,9
2013,Ty Rattie,STL,R,25,2/5/93,Calgary,AB,CAN,CAN,71,183,2011,STL,2,2,32
2013,Tye McGinn,PHI,L,28,7/29/90,Fergus,ON,CAN,CAN,75,218,2010,PHI,4,29,119
2013,Tyler Bozak,TOR,C,32,3/19/86,Regina,SK,CAN,CAN,73,199,-,-,-,-,-
2013,Tyler Ennis,BUF,"C, L",29,10/6/89,Edmonton,AB,CAN,CAN,69,161,2008,BUF,1,26,26
2013,Tyler Johnson,T.B,C,28,7/29/90,Spokane,WA,USA,USA,68,183,-,-,-,-,-
2013,Tyler Kennedy,S.J,C,32,7/15/86,Sault Ste. Marie,ON,CAN,CAN,71,185,2004,PIT,4,1,99
2013,Tyler Myers,BUF,D,29,2/1/90,Houston,TX,USA,CAN,80,229,2008,BUF,1,12,12
2013,Tyler Pitlick,EDM,R,27,11/1/91,Minneapolis,MN,USA,USA,74,200,2010,EDM,2,1,31
2013,Tyler Seguin,DAL,C,27,1/31/92,Brampton,ON,CAN,CAN,73,200,2010,BOS,1,2,2
2013,Tyler Toffoli,L.A,C,26,4/24/92,Scarborough,ON,CAN,CAN,72,197,2010,L.A,2,17,47
2013,Tyler Wotherspoon,CGY,D,25,3/12/93,Burnaby,BC,CAN,CAN,74,207,2011,CGY,2,27,57
2013,Tyson Barrie,COL,D,27,7/26/91,Victoria,BC,CAN,CAN,70,190,2009,COL,3,3,64
2013,Tyson Strachan,WSH,D,34,10/30/84,Melfort,SK,CAN,CAN,75,210,2003,CAR,5,1,137
2013,Valeri Nichushkin,DAL,R,23,3/4/95,Chelyabinsk,,RUS,RUS,76,210,2013,DAL,1,10,10
2013,Valtteri Filppula,T.B,C,34,3/20/84,Vantaa,,FIN,FIN,72,196,2002,DET,3,32,95
2013,Vernon Fiddler,DAL,C,38,5/9/80,Edmonton,AB,CAN,CAN,71,205,-,-,-,-,-
2013,Victor Bartley,NSH,D,30,2/17/88,Ottawa,ON,CAN,CAN,72,217,-,-,-,-,-
2013,Victor Hedman,T.B,D,28,12/18/90,Ornskoldsvik,,SWE,SWE,78,223,2009,T.B,1,2,2
2013,Viktor Stalberg,NSH,L,33,1/17/86,Gothenburg,,SWE,SWE,75,209,2006,TOR,6,8,161
2013,Ville Leino,BUF,L,35,10/6/83,Savonlinna,,FIN,FIN,73,182,-,-,-,-,-
2013,Vincent Lecavalier,PHI,C,38,4/21/80,Ile Bizard,QC,CAN,CAN,76,215,1998,T.B,1,1,1
2013,Vincent Trocheck,FLA,C,25,7/11/93,Pittsburgh,PA,USA,USA,70,186,2011,FLA,3,3,64
2013,Vladimir Sobotka,STL,L,31,7/2/87,Trebic,,CZE,CZE,70,189,2005,BOS,4,15,106
2013,Vladimir Tarasenko,STL,R,27,12/13/91,Yaroslavl,,RUS,RUS,72,225,2010,STL,1,16,16
2013,Vladislav Namestnikov,T.B,C,26,11/22/92,Zhukovskiy,,RUS,RUS,71,184,2011,T.B,1,27,27
2013,Wayne Simmonds,PHI,R,30,8/26/88,Scarborough,ON,CAN,CAN,74,185,2007,L.A,2,31,61
2013,Will Acton,EDM,C,31,7/16/87,Edina,MN,USA,USA,75,202,-,-,-,-,-
2013,Willie Mitchell,L.A,D,41,4/23/77,Port McNeill,BC,CAN,CAN,75,210,1996,N.J,8,10,199
2013,Xavier Ouellet,DET,D,25,7/29/93,Bayonne,,FRA,FRA,73,196,2011,DET,2,18,48
2013,Yann Sauve,VAN,D,28,2/18/90,Montreal,QC,CAN,CAN,75,209,2008,VAN,2,11,41
2013,Yannick Weber,VAN,D,30,9/23/88,Morges,,CHE,CHE,71,200,2007,MTL,3,12,73
2013,Zac Dalpe,VAN,C,29,11/1/89,Paris,ON,CAN,CAN,74,194,2008,CAR,2,15,45
2013,Zac Rinaldo,PHI,C,28,6/15/90,Mississauga,ON,CAN,CAN,70,192,2008,PHI,6,27,178
2013,Zach Bogosian,WPG,D,28,7/15/90,Massena,NY,USA,USA,75,226,2008,ATL,1,3,3
2013,Zach Boychuk,CAR,L,29,10/4/89,Airdrie,AB,CAN,CAN,70,185,2008,CAR,1,14,14
2013,Zach Parise,MIN,L,34,7/28/84,Minneapolis,MN,USA,USA,71,193,2003,N.J,1,17,17
2013,Zach Redmond,WPG,D,30,7/26/88,Traverse City,MI,USA,USA,74,212,2008,ATL,7,3,184
2013,Zach Sill,PIT,C,30,5/24/88,Truro,NS,CAN,CAN,72,214,-,-,-,-,-
2013,Zach Trotman,BOS,D,28,8/26/90,Carmel,IN,USA,USA,75,217,2010,BOS,7,30,210
2013,Zack Kassian,VAN,R,28,1/24/91,Windsor,ON,CAN,CAN,75,211,2009,BUF,1,13,13
2013,Zack Smith,OTT,C,30,4/5/88,Maple Creek,SK,CAN,CAN,74,208,2008,OTT,3,18,79
2013,Zbynek Michalek,PHX,D,36,12/23/82,Jindrichuv Hradec,,CZE,CZE,74,210,-,-,-,-,-
2013,Zdeno Chara,BOS,D,41,3/18/77,Trencin,,SVK,SVK,81,250,1996,NYI,3,4,56
2013,Zemgus Girgensons,BUF,C,25,1/5/94,Riga,,LVA,LVA,74,211,2012,BUF,1,14,14
2013,Zenon Konopka,"BUF, MIN",C,38,1/2/81,Niagara on the Lake,ON,CAN,CAN,72,213,-,-,-,-,-
